Time (s);USB Avg Current (mA);;;;;Tempo norm (s);Corrente pico (mA)
1825,6034;28,795;;;;;16,738;29,458
1825,6036;28,781;;;;;16,739;29,616
1825,6038;29,951;;;;;16,74;29,504
1825,604;28,699;;;;;16,741;29,567
1825,6042;29,519;;;;;16,742;29,631
1825,6044;28,656;;;;;16,743;29,63
1825,6046;28,65;;;;;16,744;29,579
1825,6048;29,893;;;;;16,745;29,567
1825,605;28,678;;;;;16,746;29,64
1825,6052;29,548;;;;;16,747;29,66
1825,6054;28,733;;;;;16,748;29,665
1825,6056;28,667;;;;;16,749;29,666
1825,6058;29,93;;;;;16,75;29,66
1825,606;28,712;;;;;16,751;29,636
1825,6062;29,473;;;;;16,752;29,61
1825,6064;28,658;;;;;16,753;29,661
1825,6066;28,743;;;;;16,754;29,706
1825,6068;29,822;;;;;16,755;29,697
1825,607;28,704;;;;;16,756;29,748
1825,6072;29,469;;;;;16,757;29,715
1825,6074;28,702;;;;;16,758;29,667
1825,6076;28,79;;;;;16,759;29,704
1825,6078;29,822;;;;;16,76;29,655
1825,608;28,715;;;;;16,761;29,719
1825,6082;29,512;;;;;16,762;29,785
1825,6084;28,696;;;;;16,763;29,694
1825,6086;28,79;;;;;16,764;29,733
1825,6088;29,908;;;;;16,765;29,763
1825,609;28,725;;;;;16,766;29,731
1825,6092;29,539;;;;;16,767;29,754
1825,6094;28,774;;;;;16,768;29,772
1825,6096;28,745;;;;;16,769;29,702
1825,6098;29,862;;;;;16,77;29,761
1825,61;28,786;;;;;16,771;29,722
1825,6102;29,537;;;;;16,772;29,721
1825,6104;28,707;;;;;16,773;29,734
1825,6106;28,689;;;;;16,774;29,79
1825,6108;29,869;;;;;16,775;29,693
1825,611;28,763;;;;;16,776;29,803
1825,6112;29,546;;;;;16,777;29,735
1825,6114;28,733;;;;;16,778;29,791
1825,6116;28,823;;;;;16,779;29,781
1825,6118;29,858;;;;;16,78;29,809
1825,612;28,69;;;;;16,781;29,732
1825,6122;29,49;;;;;16,782;29,766
1825,6124;28,715;;;;;16,783;29,735
1825,6126;28,705;;;;;16,784;29,833
1825,6128;29,871;;;;;16,785;29,717
1825,613;28,618;;;;;16,786;29,823
1825,6132;29,615;;;;;16,787;29,871
1825,6134;28,736;;;;;16,788;29,707
1825,6136;28,691;;;;;16,789;29,83
1825,6138;29,922;;;;;16,79;29,825
1825,614;28,676;;;;;16,791;29,781
1825,6142;29,523;;;;;16,792;29,772
1825,6144;28,78;;;;;16,793;29,79
1825,6146;28,763;;;;;16,794;29,787
1825,6148;29,927;;;;;16,795;29,772
1825,615;28,665;;;;;16,796;29,738
1825,6152;29,556;;;;;16,797;29,743
1825,6154;28,717;;;;;16,798;29,473
1825,6156;28,685;;;;;16,799;29,79
1825,6158;29,954;;;;;16,8;29,814
1825,616;28,696;;;;;16,801;29,775
1825,6162;29,522;;;;;16,802;29,856
1825,6164;28,7;;;;;16,803;29,825
1825,6166;28,726;;;;;16,804;29,797
1825,6168;29,929;;;;;16,805;29,826
1825,617;28,7;;;;;16,806;29,77
1825,6172;29,535;;;;;16,807;29,831
1825,6174;28,786;;;;;16,808;29,814
1825,6176;28,738;;;;;16,809;29,766
1825,6178;29,853;;;;;16,81;29,739
1825,618;28,701;;;;;16,811;29,81
1825,6182;29,575;;;;;16,812;29,82
1825,6184;28,674;;;;;16,813;29,7
1825,6186;28,793;;;;;16,814;29,786
1825,6188;29,876;;;;;16,815;29,811
1825,619;28,609;;;;;16,816;29,835
1825,6192;29,589;;;;;16,817;29,871
1825,6194;28,771;;;;;16,818;29,838
1825,6196;28,771;;;;;16,819;29,804
1825,6198;29,91;;;;;16,82;29,823
1825,62;28,812;;;;;16,821;29,784
1825,6202;29,513;;;;;16,822;29,778
1825,6204;28,665;;;;;16,823;29,861
1825,6206;28,714;;;;;16,824;29,829
1825,6208;29,922;;;;;16,825;29,857
1825,621;28,709;;;;;16,826;29,829
1825,6212;29,382;;;;;16,827;29,853
1825,6214;28,859;;;;;16,828;29,766
1825,6216;28,77;;;;;16,829;29,833
1825,6218;29,903;;;;;16,83;29,844
1825,622;28,757;;;;;16,831;29,837
1825,6222;29,62;;;;;16,832;29,858
1825,6224;28,745;;;;;16,833;29,823
1825,6226;28,769;;;;;16,834;29,914
1825,6228;29,89;;;;;16,835;29,873
1825,623;28,689;;;;;16,836;29,773
1825,6232;29,602;;;;;16,837;29,838
1825,6234;28,723;;;;;16,838;29,864
1825,6236;28,732;;;;;16,839;29,786
1825,6238;29,913;;;;;16,84;29,79
1825,624;28,734;;;;;16,841;29,813
1825,6242;29,611;;;;;16,842;29,844
1825,6244;28,771;;;;;16,843;29,808
1825,6246;28,725;;;;;16,844;29,781
1825,6248;29,778;;;;;16,845;29,874
1825,625;28,901;;;;;16,846;29,852
1825,6252;29,53;;;;;16,847;29,818
1825,6254;28,718;;;;;16,848;29,806
1825,6256;28,823;;;;;16,849;29,847
1825,6258;29,924;;;;;16,85;29,811
1825,626;28,74;;;;;16,851;29,766
1825,6262;29,581;;;;;16,852;29,853
1825,6264;28,755;;;;;16,853;29,058
1825,6266;28,749;;;;;16,854;29,85
1825,6268;29,911;;;;;16,855;29,829
1825,627;28,713;;;;;16,856;29,877
1825,6272;29,539;;;;;16,857;29,832
1825,6274;28,735;;;;;16,858;29,86
1825,6276;28,734;;;;;16,859;29,891
1825,6278;29,894;;;;;16,86;29,859
1825,628;28,769;;;;;16,861;29,889
1825,6282;29,539;;;;;16,862;29,931
1825,6284;28,796;;;;;16,863;29,9
1825,6286;28,713;;;;;16,864;29,826
1825,6288;29,906;;;;;16,865;29,851
1825,629;28,76;;;;;16,866;29,889
1825,6292;29,59;;;;;16,867;29,862
1825,6294;28,791;;;;;16,868;29,901
1825,6296;28,749;;;;;16,869;29,835
1825,6298;29,819;;;;;16,87;29,922
1825,63;28,755;;;;;16,871;29,88
1825,6302;29,615;;;;;16,872;29,89
1825,6304;28,703;;;;;16,873;29,858
1825,6306;28,733;;;;;16,874;29,867
1825,6308;29,927;;;;;16,875;29,9
1825,631;28,688;;;;;16,876;29,91
1825,6312;29,587;;;;;16,877;29,856
1825,6314;28,754;;;;;16,878;29,911
1825,6316;28,77;;;;;16,879;29,942
1825,6318;29,918;;;;;16,88;29,815
1825,632;28,683;;;;;16,881;29,858
1825,6322;29,554;;;;;16,882;29,866
1825,6324;28,783;;;;;16,883;29,829
1825,6326;28,766;;;;;16,884;29,815
1825,6328;29,897;;;;;16,885;29,877
1825,633;28,778;;;;;16,886;29,865
1825,6332;29,54;;;;;16,887;29,883
1825,6334;28,739;;;;;16,888;29,929
1825,6336;28,856;;;;;16,889;29,943
1825,6338;29,858;;;;;16,89;29,873
1825,634;28,796;;;;;16,891;29,826
1825,6342;29,551;;;;;16,892;29,943
1825,6344;28,765;;;;;16,893;29,954
1825,6346;28,808;;;;;16,894;31,843
1825,6348;29,98;;;;;16,895;30,034
1825,635;28,678;;;;;16,896;29,952
1825,6352;29,542;;;;;16,897;29,866
1825,6354;28,699;;;;;16,898;29,88
1825,6356;28,724;;;;;16,899;29,934
1825,6358;29,911;;;;;16,9;29,979
1825,636;28,691;;;;;16,901;29,865
1825,6362;29,596;;;;;16,902;29,871
1825,6364;28,711;;;;;16,903;29,91
1825,6366;28,773;;;;;16,904;29,866
1825,6368;29,812;;;;;16,905;29,854
1825,637;28,683;;;;;16,906;29,935
1825,6372;29,586;;;;;16,907;30,078
1825,6374;28,752;;;;;16,908;29,888
1825,6376;28,772;;;;;16,909;29,853
1825,6378;29,845;;;;;16,91;29,913
1825,638;28,71;;;;;16,911;29,895
1825,6382;29,569;;;;;16,912;29,85
1825,6384;28,757;;;;;16,913;29,94
1825,6386;28,805;;;;;16,914;29,928
1825,6388;29,858;;;;;16,915;29,9
1825,639;28,796;;;;;16,916;29,931
1825,6392;29,532;;;;;16,917;29,865
1825,6394;28,786;;;;;16,918;29,912
1825,6396;28,787;;;;;16,919;29,841
1825,6398;29,846;;;;;16,92;29,921
1825,64;28,717;;;;;16,921;29,836
1825,6402;29,501;;;;;16,922;29,963
1825,6404;28,782;;;;;16,923;29,824
1825,6406;28,728;;;;;16,924;29,849
1825,6408;29,87;;;;;16,925;29,886
1825,641;28,72;;;;;16,926;29,913
1825,6412;29,528;;;;;16,927;29,893
1825,6414;28,782;;;;;16,928;29,909
1825,6416;28,73;;;;;16,929;29,871
1825,6418;29,765;;;;;16,93;29,882
1825,642;28,808;;;;;16,931;29,865
1825,6422;29,55;;;;;16,932;29,906
1825,6424;28,704;;;;;16,933;29,871
1825,6426;28,727;;;;;16,934;29,886
1825,6428;29,872;;;;;16,935;29,935
1825,643;28,737;;;;;16,936;29,905
1825,6432;29,592;;;;;16,937;29,928
1825,6434;28,707;;;;;16,938;29,871
1825,6436;28,704;;;;;16,939;29,874
1825,6438;29,817;;;;;16,94;29,858
1825,644;28,721;;;;;16,941;29,896
1825,6442;29,508;;;;;16,942;29,876
1825,6444;28,736;;;;;16,943;29,91
1825,6446;28,764;;;;;16,944;29,925
1825,6448;29,766;;;;;16,945;29,881
1825,645;28,737;;;;;16,946;29,879
1825,6452;29,563;;;;;16,947;29,859
1825,6454;28,69;;;;;16,948;29,898
1825,6456;28,82;;;;;16,949;29,891
1825,6458;29,72;;;;;16,95;29,794
1825,646;28,711;;;;;16,951;29,815
1825,6462;29,533;;;;;16,952;29,859
1825,6464;28,725;;;;;16,953;29,869
1825,6466;28,838;;;;;16,954;29,828
1825,6468;29,674;;;;;16,955;29,877
1825,647;28,757;;;;;16,956;29,845
1825,6472;29,618;;;;;16,957;29,783
1825,6474;28,76;;;;;16,958;29,877
1825,6476;28,811;;;;;16,959;29,821
1825,6478;29,749;;;;;16,96;29,694
1825,648;28,733;;;;;16,961;29,79
1825,6482;29,557;;;;;16,962;29,809
1825,6484;28,829;;;;;16,963;29,841
1825,6486;28,831;;;;;16,964;29,876
1825,6488;29,691;;;;;16,965;29,762
1825,649;28,763;;;;;16,966;29,799
1825,6492;29,625;;;;;16,967;29,719
1825,6494;28,74;;;;;16,968;29,734
1825,6496;28,88;;;;;16,969;29,667
1825,6498;29,734;;;;;16,97;29,698
1825,65;28,738;;;;;16,971;29,622
1825,6502;29,524;;;;;16,972;29,562
1825,6504;28,763;;;;;16,973;29,627
1825,6506;28,842;;;;;16,974;29,617
1825,6508;29,617;;;;;16,975;29,605
1825,651;28,673;;;;;16,976;29,601
1825,6512;29,579;;;;;16,977;29,558
1825,6514;28,697;;;;;16,978;29,536
1825,6516;28,802;;;;;16,979;29,506
1825,6518;29,589;;;;;16,98;29,564
1825,652;28,805;;;;;16,981;29,564
1825,6522;29,602;;;;;16,982;29,521
1825,6524;28,713;;;;;16,983;29,558
1825,6526;28,914;;;;;16,984;29,607
1825,6528;29,587;;;;;16,985;29,396
1825,653;28,765;;;;;16,986;29,54
1825,6532;29,626;;;;;16,987;29,567
1825,6534;28,775;;;;;16,988;29,53
1825,6536;28,896;;;;;16,989;29,664
1825,6538;29,583;;;;;16,99;29,559
1825,654;28,775;;;;;16,991;29,559
1825,6542;29,545;;;;;16,992;29,477
1825,6544;28,711;;;;;16,993;29,616
1825,6546;28,923;;;;;16,994;29,52
1825,6548;29,455;;;;;16,995;29,528
1825,655;28,706;;;;;16,996;29,546
1825,6552;29,565;;;;;16,997;29,585
1825,6554;28,669;;;;;16,998;29,548
1825,6556;28,929;;;;;16,999;29,462
1825,6558;29,527;;;;;17;29,634
1825,656;28,688;;;;;17,001;29,513
1825,6562;29,53;;;;;17,002;29,573
1825,6564;28,674;;;;;17,003;29,505
1825,6566;28,972;;;;;17,004;29,474
1825,6568;29,52;;;;;17,005;29,594
1825,657;28,713;;;;;17,006;29,542
1825,6572;29,554;;;;;17,007;29,537
1825,6574;28,7;;;;;17,008;29,468
1825,6576;28,998;;;;;17,009;29,572
1825,6578;29,508;;;;;17,01;29,52
1825,658;28,691;;;;;17,011;29,544
1825,6582;29,578;;;;;17,012;29,545
1825,6584;28,735;;;;;17,013;29,582
1825,6586;29,026;;;;;17,014;29,532
1825,6588;29,386;;;;;17,015;29,591
1825,659;28,689;;;;;17,016;29,581
1825,6592;29,525;;;;;17,017;29,638
1825,6594;28,686;;;;;17,018;29,622
1825,6596;29,062;;;;;17,019;29,67
1825,6598;29,419;;;;;17,02;29,656
1825,66;28,691;;;;;17,021;29,664
1825,6602;29,548;;;;;17,022;29,714
1825,6604;28,743;;;;;17,023;29,779
1825,6606;29,013;;;;;17,024;29,692
1825,6608;29,341;;;;;17,025;29,674
1825,661;28,676;;;;;17,026;29,726
1825,6612;29,592;;;;;17,027;29,734
1825,6614;28,495;;;;;17,028;29,573
1825,6616;29,287;;;;;17,029;29,742
1825,6618;29,37;;;;;17,03;29,758
1825,662;28,66;;;;;17,031;29,742
1825,6622;29,545;;;;;17,032;29,731
1825,6624;28,676;;;;;17,033;29,73
1825,6626;29,103;;;;;17,034;29,715
1825,6628;29,361;;;;;17,035;29,779
1825,663;28,666;;;;;17,036;29,793
1825,6632;29,523;;;;;17,037;29,762
1825,6634;28,763;;;;;17,038;29,824
1825,6636;29,089;;;;;17,039;29,768
1825,6638;29,404;;;;;17,04;29,778
1825,664;28,662;;;;;17,041;29,805
1825,6642;29,521;;;;;17,042;29,815
1825,6644;28,707;;;;;17,043;29,81
1825,6646;29,178;;;;;17,044;29,76
1825,6648;29,347;;;;;17,045;29,826
1825,665;28,765;;;;;17,046;29,832
1825,6652;29,578;;;;;17,047;29,785
1825,6654;28,747;;;;;17,048;29,775
1825,6656;29,191;;;;;17,049;29,784
1825,6658;29,329;;;;;17,05;29,775
1825,666;28,78;;;;;17,051;29,846
1825,6662;29,489;;;;;17,052;29,79
1825,6664;28,761;;;;;17,053;29,807
1825,6666;29,167;;;;;17,054;29,791
1825,6668;29,341;;;;;17,055;29,835
1825,667;28,718;;;;;17,056;29,754
1825,6672;29,596;;;;;17,057;29,829
1825,6674;28,747;;;;;17,058;29,858
1825,6676;29,213;;;;;17,059;29,904
1825,6678;29,252;;;;;17,06;29,952
1825,668;28,745;;;;;17,061;29,793
1825,6682;29,553;;;;;17,062;29,8
1825,6684;28,658;;;;;17,063;29,841
1825,6686;29,303;;;;;17,064;29,938
1825,6688;29,286;;;;;17,065;29,812
1825,669;28,811;;;;;17,066;29,871
1825,6692;29,518;;;;;17,067;29,778
1825,6694;28,762;;;;;17,068;29,798
1825,6696;29,293;;;;;17,069;29,865
1825,6698;29,235;;;;;17,07;29,831
1825,67;28,828;;;;;17,071;29,832
1825,6702;29,571;;;;;17,072;29,825
1825,6704;28,751;;;;;17,073;29,843
1825,6706;29,299;;;;;17,074;29,886
1825,6708;29,197;;;;;17,075;29,832
1825,671;28,806;;;;;17,076;29,892
1825,6712;29,566;;;;;17,077;29,921
1825,6714;28,783;;;;;17,078;29,874
1825,6716;29,247;;;;;17,079;29,745
1825,6718;29,181;;;;;17,08;29,866
1825,672;28,749;;;;;17,081;29,907
1825,6722;29,59;;;;;17,082;29,904
1825,6724;28,793;;;;;17,083;29,922
1825,6726;29,307;;;;;17,084;29,877
1825,6728;29,193;;;;;17,085;29,897
1825,673;28,809;;;;;17,086;29,895
1825,6732;29,545;;;;;17,087;29,872
1825,6734;28,78;;;;;17,088;29,922
1825,6736;29,39;;;;;17,089;29,885
1825,6738;29,106;;;;;17,09;29,856
1825,674;28,772;;;;;17,091;29,883
1825,6742;29,548;;;;;17,092;29,862
1825,6744;28,765;;;;;17,093;29,857
1825,6746;29,375;;;;;17,094;29,865
1825,6748;29,054;;;;;17,095;29,872
1825,675;28,847;;;;;17,096;29,921
1825,6752;29,587;;;;;17,097;29,832
1825,6754;28,66;;;;;17,098;29,903
1825,6756;29,371;;;;;17,099;29,857
1825,6758;29,078;;;;;17,1;29,833
1825,676;28,729;;;;;17,101;33,748
1825,6762;29,537;;;;;17,102;29,978
1825,6764;28,717;;;;;17,103;29,866
1825,6766;29,439;;;;;17,104;29,825
1825,6768;28,99;;;;;17,105;29,982
1825,677;28,797;;;;;17,106;29,868
1825,6772;29,554;;;;;17,107;29,928
1825,6774;28,742;;;;;17,108;29,931
1825,6776;29,446;;;;;17,109;29,909
1825,6778;29,078;;;;;17,11;29,841
1825,678;28,766;;;;;17,111;29,868
1825,6782;29,617;;;;;17,112;29,386
1825,6784;28,724;;;;;17,113;29,865
1825,6786;29,44;;;;;17,114;29,88
1825,6788;29,072;;;;;17,115;29,905
1825,679;28,677;;;;;17,116;29,847
1825,6792;29,544;;;;;17,117;29,906
1825,6794;28,752;;;;;17,118;29,86
1825,6796;29,491;;;;;17,119;29,865
1825,6798;28,989;;;;;17,12;29,906
1825,68;28,802;;;;;17,121;29,848
1825,6802;29,569;;;;;17,122;29,933
1825,6804;28,8;;;;;17,123;29,751
1825,6806;29,512;;;;;17,124;29,932
1825,6808;29,092;;;;;17,125;29,842
1825,681;28,679;;;;;17,126;29,852
1825,6812;29,493;;;;;17,127;29,793
1825,6814;28,752;;;;;17,128;29,921
1825,6816;29,497;;;;;17,129;29,821
1825,6818;29,025;;;;;17,13;29,899
1825,682;28,673;;;;;17,131;29,844
1825,6822;29,533;;;;;17,132;29,814
1825,6824;28,746;;;;;17,133;29,917
1825,6826;29,53;;;;;17,134;29,877
1825,6828;28,715;;;;;17,135;29,877
1825,683;29,546;;;;;17,136;29,893
1825,6832;28,772;;;;;17,137;29,893
1825,6834;29,66;;;;;17,138;29,841
1825,6836;29,025;;;;;17,139;29,922
1825,6838;28,699;;;;;17,14;29,861
1825,684;29,581;;;;;17,141;29,877
1825,6842;28,645;;;;;17,142;29,842
1825,6844;29,58;;;;;17,143;29,886
1825,6846;29,001;;;;;17,144;29,85
1825,6848;28,761;;;;;17,145;29,864
1825,685;29,654;;;;;17,146;29,866
1825,6852;28,717;;;;;17,147;29,9
1825,6854;29,513;;;;;17,148;29,813
1825,6856;29,01;;;;;17,149;29,891
1825,6858;28,738;;;;;17,15;29,797
1825,686;29,553;;;;;17,151;29,877
1825,6862;29,654;;;;;17,152;29,779
1825,6864;29,052;;;;;17,153;29,887
1825,6866;28,788;;;;;17,154;29,806
1825,6868;29,585;;;;;17,155;29,847
1825,687;28,77;;;;;17,156;29,814
1825,6872;29,603;;;;;17,157;29,842
1825,6874;28,906;;;;;17,158;29,838
1825,6876;28,721;;;;;17,159;29,892
1825,6878;29,577;;;;;17,16;29,875
1825,688;28,749;;;;;17,161;29,85
1825,6882;29,565;;;;;17,162;29,85
1825,6884;28,977;;;;;17,163;29,925
1825,6886;28,655;;;;;17,164;29,904
1825,6888;29,543;;;;;17,165;29,826
1825,689;28,689;;;;;17,166;29,874
1825,6892;29,583;;;;;17,167;29,841
1825,6894;28,899;;;;;17,168;29,874
1825,6896;28,72;;;;;17,169;29,832
1825,6898;29,544;;;;;17,17;29,848
1825,69;28,704;;;;;17,171;29,842
1825,6902;29,675;;;;;17,172;29,765
1825,6904;28,896;;;;;17,173;29,86
1825,6906;28,749;;;;;17,174;29,871
1825,6908;29,612;;;;;17,175;29,852
1825,691;28,715;;;;;17,176;29,847
1825,6912;29,651;;;;;17,177;29,845
1825,6914;28,858;;;;;17,178;29,902
1825,6916;28,692;;;;;17,179;29,817
1825,6918;29,537;;;;;17,18;29,91
1825,692;28,712;;;;;17,181;29,879
1825,6922;29,714;;;;;17,182;29,934
1825,6924;28,926;;;;;17,183;29,858
1825,6926;28,721;;;;;17,184;29,887
1825,6928;29,517;;;;;17,185;29,885
1825,693;28,679;;;;;17,186;29,944
1825,6932;29,78;;;;;17,187;29,857
1825,6934;28,947;;;;;17,188;29,904
1825,6936;28,746;;;;;17,189;29,879
1825,6938;29,463;;;;;17,19;29,846
1825,694;28,772;;;;;17,191;29,915
1825,6942;29,679;;;;;17,192;29,899
1825,6944;28,87;;;;;17,193;29,9
1825,6946;28,685;;;;;17,194;29,853
1825,6948;29,56;;;;;17,195;29,872
1825,695;28,706;;;;;17,196;29,916
1825,6952;29,718;;;;;17,197;29,844
1825,6954;28,881;;;;;17,198;29,847
1825,6956;28,714;;;;;17,199;29,863
1825,6958;29,545;;;;;17,2;29,886
1825,696;28,703;;;;;17,201;29,949
1825,6962;29,691;;;;;17,202;29,871
1825,6964;28,878;;;;;17,203;29,889
1825,6966;28,663;;;;;17,204;29,925
1825,6968;29,538;;;;;17,205;29,877
1825,697;28,705;;;;;17,206;29,877
1825,6972;29,707;;;;;17,207;29,854
1825,6974;28,843;;;;;17,208;29,902
1825,6976;28,696;;;;;17,209;29,901
1825,6978;29,571;;;;;17,21;29,85
1825,698;28,636;;;;;17,211;29,812
1825,6982;29,755;;;;;17,212;29,87
1825,6984;28,809;;;;;17,213;29,811
1825,6986;28,704;;;;;17,214;29,865
1825,6988;29,57;;;;;17,215;29,853
1825,699;28,705;;;;;17,216;29,901
1825,6992;29,74;;;;;17,217;29,827
1825,6994;28,849;;;;;17,218;29,831
1825,6996;28,779;;;;;17,219;29,901
1825,6998;29,624;;;;;17,22;29,885
1825,7;28,688;;;;;17,221;29,694
1825,7002;29,701;;;;;17,222;29,937
1825,7004;32,277;;;;;17,223;29,878
1825,7006;30,364;;;;;17,224;29,908
1825,7008;30,18;;;;;17,225;29,918
1825,701;29,365;;;;;17,226;29,871
1825,7012;30,369;;;;;17,227;29,925
1825,7014;29,507;;;;;17,228;29,874
1825,7016;29,593;;;;;17,229;29,811
1825,7018;28,756;;;;;17,23;29,914
1825,702;29,75;;;;;17,231;29,881
1825,7022;28,869;;;;;17,232;29,913
1825,7024;28,704;;;;;17,233;29,886
1825,7026;29,537;;;;;17,234;29,862
1825,7028;28,69;;;;;17,235;29,906
1825,703;29,747;;;;;17,236;29,839
1825,7032;28,791;;;;;17,237;29,863
1825,7034;28,717;;;;;17,238;29,851
1825,7036;29,563;;;;;17,239;29,982
1825,7038;28,701;;;;;17,24;29,876
1825,704;29,728;;;;;17,241;29,858
1825,7042;28,827;;;;;17,242;29,76
1825,7044;28,746;;;;;17,243;29,851
1825,7046;29,554;;;;;17,244;29,826
1825,7048;28,808;;;;;17,245;29,76
1825,705;29,749;;;;;17,246;29,816
1825,7052;28,933;;;;;17,247;29,736
1825,7054;28,696;;;;;17,248;29,73
1825,7056;29,546;;;;;17,249;29,766
1825,7058;28,663;;;;;17,25;29,739
1825,706;29,736;;;;;17,251;29,688
1825,7062;28,854;;;;;17,252;29,636
1825,7064;28,708;;;;;17,253;29,69
1825,7066;29,58;;;;;17,254;29,689
1825,7068;28,625;;;;;17,255;29,512
1825,707;29,75;;;;;17,256;29,592
1825,7072;28,81;;;;;17,257;29,585
1825,7074;28,711;;;;;17,258;29,591
1825,7076;29,623;;;;;17,259;29,529
1825,7078;28,699;;;;;17,26;29,519
1825,708;29,792;;;;;17,261;29,544
1825,7082;28,843;;;;;17,262;29,61
1825,7084;28,679;;;;;17,263;29,582
1825,7086;29,585;;;;;17,264;29,555
1825,7088;28,7;;;;;17,265;29,516
1825,709;29,781;;;;;17,266;29,529
1825,7092;28,811;;;;;17,267;29,591
1825,7094;28,744;;;;;17,268;29,647
1825,7096;29,531;;;;;17,269;29,577
1825,7098;28,782;;;;;17,27;29,593
1825,71;29,815;;;;;17,271;29,568
1825,7102;28,797;;;;;17,272;29,513
1825,7104;28,764;;;;;17,273;29,545
1825,7106;29,601;;;;;17,274;29,539
1825,7108;28,715;;;;;17,275;29,594
1825,711;29,797;;;;;17,276;29,555
1825,7112;28,882;;;;;17,277;29,588
1825,7114;28,728;;;;;17,278;29,551
1825,7116;29,617;;;;;17,279;29,599
1825,7118;28,772;;;;;17,28;29,561
1825,712;29,779;;;;;17,281;29,535
1825,7122;28,836;;;;;17,282;29,495
1825,7124;28,764;;;;;17,283;29,518
1825,7126;29,603;;;;;17,284;29,574
1825,7128;28,738;;;;;17,285;29,578
1825,713;29,774;;;;;17,286;29,54
1825,7132;28,842;;;;;17,287;29,635
1825,7134;28,756;;;;;17,288;29,576
1825,7136;29,561;;;;;17,289;29,555
1825,7138;28,747;;;;;17,29;29,567
1825,714;29,817;;;;;17,291;29,589
1825,7142;28,839;;;;;17,292;29,57
1825,7144;28,717;;;;;17,293;29,584
1825,7146;29,54;;;;;17,294;29,58
1825,7148;28,703;;;;;17,295;29,66
1825,715;29,841;;;;;17,296;29,61
1825,7152;28,775;;;;;17,297;29,667
1825,7154;28,658;;;;;17,298;29,611
1825,7156;29,55;;;;;17,299;29,646
1825,7158;28,668;;;;;17,3;29,612
1825,716;29,792;;;;;17,301;29,686
1825,7162;28,776;;;;;17,302;29,601
1825,7164;28,695;;;;;17,303;29,694
1825,7166;29,551;;;;;17,304;29,715
1825,7168;28,716;;;;;17,305;29,741
1825,717;29,837;;;;;17,306;29,76
1825,7172;28,743;;;;;17,307;29,736
1825,7174;28,753;;;;;17,308;29,754
1825,7176;29,577;;;;;17,309;35,005
1825,7178;28,74;;;;;17,31;30,17
1825,718;29,838;;;;;17,311;29,772
1825,7182;28,788;;;;;17,312;29,681
1825,7184;28,829;;;;;17,313;29,713
1825,7186;29,552;;;;;17,314;29,799
1825,7188;28,806;;;;;17,315;29,839
1825,719;29,844;;;;;17,316;29,794
1825,7192;28,736;;;;;17,317;29,793
1825,7194;28,712;;;;;17,318;29,794
1825,7196;29,514;;;;;17,319;29,773
1825,7198;28,703;;;;;17,32;29,784
1825,72;29,853;;;;;17,321;29,838
1825,7202;28,733;;;;;17,322;29,785
1825,7204;28,696;;;;;17,323;29,748
1825,7206;29,484;;;;;17,324;29,798
1825,7208;28,698;;;;;17,325;29,803
1825,721;29,82;;;;;17,326;29,802
1825,7212;28,786;;;;;17,327;29,799
1825,7214;28,782;;;;;17,328;29,795
1825,7216;29,617;;;;;17,329;29,85
1825,7218;28,764;;;;;17,33;29,821
1825,722;29,818;;;;;17,331;29,524
1825,7222;28,851;;;;;17,332;29,884
1825,7224;28,754;;;;;17,333;29,827
1825,7226;29,542;;;;;17,334;29,799
1825,7228;28,727;;;;;17,335;29,823
1825,723;29,829;;;;;17,336;29,838
1825,7232;28,814;;;;;17,337;29,853
1825,7234;28,671;;;;;17,338;29,802
1825,7236;29,519;;;;;17,339;29,794
1825,7238;28,62;;;;;17,34;29,811
1825,724;29,887;;;;;17,341;29,775
1825,7242;28,746;;;;;17,342;29,833
1825,7244;28,662;;;;;17,343;29,813
1825,7246;29,522;;;;;17,344;29,798
1825,7248;28,661;;;;;17,345;29,872
1825,725;29,826;;;;;17,346;29,811
1825,7252;28,751;;;;;17,347;29,831
1825,7254;28,618;;;;;17,348;29,884
1825,7256;29,547;;;;;17,349;29,84
1825,7258;28,684;;;;;17,35;29,815
1825,726;29,823;;;;;17,351;29,886
1825,7262;28,727;;;;;17,352;29,8
1825,7264;28,636;;;;;17,353;29,849
1825,7266;29,503;;;;;17,354;29,824
1825,7268;28,683;;;;;17,355;29,862
1825,727;29,805;;;;;17,356;29,914
1825,7272;28,709;;;;;17,357;29,838
1825,7274;28,735;;;;;17,358;29,896
1825,7276;29,526;;;;;17,359;29,92
1825,7278;28,672;;;;;17,36;29,864
1825,728;29,834;;;;;17,361;29,779
1825,7282;28,688;;;;;17,362;29,872
1825,7284;28,764;;;;;17,363;29,859
1825,7286;29,582;;;;;17,364;29,856
1825,7288;28,73;;;;;17,365;29,815
1825,729;29,842;;;;;17,366;29,833
1825,7292;28,743;;;;;17,367;29,82
1825,7294;28,733;;;;;17,368;29,827
1825,7296;29,599;;;;;17,369;29,844
1825,7298;28,754;;;;;17,37;29,842
1825,73;29,81;;;;;17,371;29,802
1825,7302;28,73;;;;;17,372;29,856
1825,7304;28,64;;;;;17,373;29,815
1825,7306;29,476;;;;;17,374;29,861
1825,7308;28,702;;;;;17,375;29,823
1825,731;29,792;;;;;17,376;29,829
1825,7312;28,74;;;;;17,377;29,88
