Time (s),USB Avg Current (mA)
1997.3630,28.816
1997.3632,28.733
1997.3634,29.815
1997.3636,28.695
1997.3638,29.429
1997.3640,28.746
1997.3642,28.736
1997.3644,29.904
1997.3646,28.706
1997.3648,29.421
1997.3650,28.787
1997.3652,28.602
1997.3654,29.889
1997.3656,28.662
1997.3658,29.412
1997.3660,28.778
1997.3662,28.635
1997.3664,29.826
1997.3666,28.63
1997.3668,29.373
1997.3670,28.665
1997.3672,28.718
1997.3674,29.828
1997.3676,28.669
1997.3678,29.406
1997.3680,28.74
1997.3682,28.726
1997.3684,29.925
1997.3686,28.659
1997.3688,29.478
1997.3690,28.794
1997.3692,28.716
1997.3694,29.831
1997.3696,28.743
1997.3698,29.421
1997.3700,28.767
1997.3702,28.693
1997.3704,29.806
1997.3706,28.66
1997.3708,29.425
1997.3710,28.761
1997.3712,28.711
1997.3714,29.88
1997.3716,28.693
1997.3718,29.415
1997.3720,28.791
1997.3722,28.598
1997.3724,29.788
1997.3726,28.677
1997.3728,29.42
1997.3730,28.638
1997.3732,28.636
1997.3734,29.778
1997.3736,28.754
1997.3738,29.437
1997.3740,28.776
1997.3742,28.698
1997.3744,29.84
1997.3746,28.713
1997.3748,29.401
1997.3750,28.767
1997.3752,28.725
1997.3754,29.817
1997.3756,28.733
1997.3758,29.459
1997.3760,28.77
1997.3762,28.582
1997.3764,29.84
1997.3766,28.656
1997.3768,29.409
1997.3770,28.77
1997.3772,28.659
1997.3774,29.862
1997.3776,28.668
1997.3778,29.419
1997.3780,28.792
1997.3782,28.658
1997.3784,29.817
1997.3786,28.664
1997.3788,29.468
1997.3790,28.623
1997.3792,28.626
1997.3794,29.883
1997.3796,28.615
1997.3798,29.454
1997.3800,28.709
1997.3802,28.669
1997.3804,29.872
1997.3806,28.686
1997.3808,29.482
1997.3810,28.704
1997.3812,28.672
1997.3814,29.805
1997.3816,28.728
1997.3818,29.491
1997.3820,28.709
1997.3822,28.639
1997.3824,29.838
1997.3826,28.672
1997.3828,29.431
1997.3830,28.742
1997.3832,28.562
1997.3834,29.835
1997.3836,28.632
1997.3838,29.37
1997.3840,28.641
1997.3842,28.629
1997.3844,29.796
1997.3846,28.69
1997.3848,29.452
1997.3850,28.727
1997.3852,28.642
1997.3854,29.848
1997.3856,28.674
1997.3858,29.454
1997.3860,28.679
1997.3862,28.599
1997.3864,29.796
1997.3866,28.614
1997.3868,29.394
1997.3870,28.652
1997.3872,28.602
1997.3874,29.847
1997.3876,28.648
1997.3878,29.401
1997.3880,28.742
1997.3882,28.646
1997.3884,29.841
1997.3886,28.702
1997.3888,29.484
1997.3890,28.647
1997.3892,28.632
1997.3894,29.837
1997.3896,28.591
1997.3898,29.415
1997.3900,28.74
1997.3902,28.531
1997.3904,29.87
1997.3906,28.622
1997.3908,29.433
1997.3910,28.643
1997.3912,28.619
1997.3914,29.682
1997.3916,28.732
1997.3918,29.506
1997.3920,28.706
1997.3922,28.632
1997.3924,29.782
1997.3926,28.638
1997.3928,29.398
1997.3930,28.629
1997.3932,28.555
1997.3934,29.816
1997.3936,28.623
1997.3938,29.367
1997.3940,28.644
1997.3942,28.667
1997.3944,29.796
1997.3946,28.587
1997.3948,29.446
1997.3950,28.638
1997.3952,28.545
1997.3954,29.817
1997.3956,28.623
1997.3958,29.487
1997.3960,28.635
1997.3962,28.584
1997.3964,29.776
1997.3966,28.659
1997.3968,29.424
1997.3970,28.663
1997.3972,28.547
1997.3974,29.827
1997.3976,28.714
1997.3978,29.434
1997.3980,28.725
1997.3982,28.628
1997.3984,29.787
1997.3986,28.681
1997.3988,29.461
1997.3990,28.689
1997.3992,28.647
1997.3994,29.881
1997.3996,28.671
1997.3998,29.487
1997.4000,28.693
1997.4002,28.62
1997.4004,29.781
1997.4006,28.65
1997.4008,29.516
1997.4010,28.7
1997.4012,28.607
1997.4014,29.837
1997.4016,28.628
1997.4018,29.379
1997.4020,28.64
1997.4022,28.633
1997.4024,29.826
1997.4026,28.665
1997.4028,29.424
1997.4030,28.69
1997.4032,28.683
1997.4034,29.867
1997.4036,28.713
1997.4038,29.526
1997.4040,28.669
1997.4042,28.67
1997.4044,29.837
1997.4046,28.679
1997.4048,29.55
1997.4050,28.629
1997.4052,28.67
1997.4054,29.83
1997.4056,28.645
1997.4058,29.466
1997.4060,28.704
1997.4062,28.6
1997.4064,29.844
1997.4066,28.658
1997.4068,29.475
1997.4070,28.587
1997.4072,28.606
1997.4074,29.82
1997.4076,28.651
1997.4078,29.464
1997.4080,28.7
1997.4082,28.583
1997.4084,29.901
1997.4086,28.59
1997.4088,29.433
1997.4090,28.608
1997.4092,28.658
1997.4094,29.756
1997.4096,28.629
1997.4098,29.507
1997.4100,28.602
1997.4102,28.626
1997.4104,29.805
1997.4106,28.616
1997.4108,29.419
1997.4110,28.675
1997.4112,28.662
1997.4114,29.848
1997.4116,28.697
1997.4118,29.532
1997.4120,28.668
1997.4122,28.645
1997.4124,29.817
1997.4126,28.707
1997.4128,29.453
1997.4130,28.65
1997.4132,28.575
1997.4134,29.828
1997.4136,28.597
1997.4138,29.464
1997.4140,28.602
1997.4142,28.64
1997.4144,29.853
1997.4146,28.622
1997.4148,29.466
1997.4150,28.598
1997.4152,28.607
1997.4154,29.796
1997.4156,28.652
1997.4158,29.473
1997.4160,28.704
1997.4162,28.575
1997.4164,29.772
1997.4166,28.576
1997.4168,29.445
1997.4170,28.616
1997.4172,28.633
1997.4174,29.822
1997.4176,28.563
1997.4178,29.433
1997.4180,28.621
1997.4182,28.668
1997.4184,29.772
1997.4186,28.631
1997.4188,29.39
1997.4190,28.712
1997.4192,28.637
1997.4194,29.813
1997.4196,28.657
1997.4198,29.44
1997.4200,28.659
1997.4202,28.664
1997.4204,29.811
1997.4206,28.738
1997.4208,29.478
1997.4210,28.693
1997.4212,28.653
1997.4214,29.821
1997.4216,28.567
1997.4218,29.478
1997.4220,28.591
1997.4222,28.604
1997.4224,29.823
1997.4226,28.617
1997.4228,29.431
1997.4230,28.655
1997.4232,28.612
1997.4234,29.79
1997.4236,28.563
1997.4238,29.469
1997.4240,28.637
1997.4242,28.62
1997.4244,29.863
1997.4246,28.675
1997.4248,29.49
1997.4250,28.701
1997.4252,28.596
1997.4254,29.862
1997.4256,28.606
1997.4258,29.506
1997.4260,28.613
1997.4262,28.638
1997.4264,29.808
1997.4266,28.63
1997.4268,29.496
1997.4270,28.641
1997.4272,28.665
1997.4274,29.874
1997.4276,28.688
1997.4278,29.512
1997.4280,28.713
1997.4282,28.686
1997.4284,29.805
1997.4286,28.644
1997.4288,29.388
1997.4290,28.648
1997.4292,28.68
1997.4294,29.804
1997.4296,28.578
1997.4298,29.532
1997.4300,28.674
1997.4302,28.676
1997.4304,29.776
1997.4306,28.722
1997.4308,29.449
1997.4310,28.745
1997.4312,28.618
1997.4314,29.823
1997.4316,28.549
1997.4318,29.472
1997.4320,28.668
1997.4322,28.629
1997.4324,29.766
1997.4326,28.582
1997.4328,29.45
1997.4330,28.647
1997.4332,28.683
1997.4334,29.735
1997.4336,28.671
1997.4338,29.547
1997.4340,28.659
1997.4342,28.686
1997.4344,29.767
1997.4346,28.614
1997.4348,29.485
1997.4350,28.731
1997.4352,28.71
1997.4354,29.744
1997.4356,28.713
1997.4358,29.512
1997.4360,28.674
1997.4362,28.662
1997.4364,29.807
1997.4366,28.617
1997.4368,29.435
1997.4370,28.634
1997.4372,28.65
1997.4374,29.73
1997.4376,28.607
1997.4378,29.518
1997.4380,28.693
1997.4382,28.685
1997.4384,29.739
1997.4386,28.634
1997.4388,29.58
1997.4390,28.585
1997.4392,28.676
1997.4394,29.658
1997.4396,28.646
1997.4398,29.445
1997.4400,28.62
1997.4402,28.694
1997.4404,29.532
1997.4406,28.776
1997.4408,29.463
1997.4410,28.715
1997.4412,28.727
1997.4414,29.631
1997.4416,28.692
1997.4418,29.528
1997.4420,28.659
1997.4422,28.671
1997.4424,29.669
1997.4426,28.626
1997.4428,29.447
1997.4430,28.626
1997.4432,28.792
1997.4434,29.571
1997.4436,28.539
1997.4438,29.52
1997.4440,28.666
1997.4442,28.767
1997.4444,29.417
1997.4446,28.699
1997.4448,29.505
1997.4450,28.647
1997.4452,28.725
1997.4454,29.524
1997.4456,28.707
1997.4458,29.488
1997.4460,28.687
1997.4462,28.785
1997.4464,29.536
1997.4466,28.756
1997.4468,29.487
1997.4470,28.696
1997.4472,28.815
1997.4474,29.538
1997.4476,28.666
1997.4478,29.427
1997.4480,28.73
1997.4482,28.746
1997.4484,29.589
1997.4486,28.63
1997.4488,29.49
1997.4490,28.677
1997.4492,28.894
1997.4494,29.466
1997.4496,28.701
1997.4498,29.511
1997.4500,28.685
1997.4502,28.879
1997.4504,29.442
1997.4506,28.563
1997.4508,29.508
1997.4510,28.687
1997.4512,28.905
1997.4514,29.375
1997.4516,28.694
1997.4518,29.586
1997.4520,28.611
1997.4522,28.936
1997.4524,29.388
1997.4526,29.469
1997.4528,28.649
1997.4530,28.956
1997.4532,29.271
1997.4534,28.613
1997.4536,29.528
1997.4538,28.692
1997.4540,28.994
1997.4542,29.254
1997.4544,28.635
1997.4546,29.483
1997.4548,28.674
1997.4550,29.004
1997.4552,29.295
1997.4554,28.7
1997.4556,29.489
1997.4558,28.729
1997.4560,29.052
1997.4562,29.232
1997.4564,28.627
1997.4566,29.516
1997.4568,28.659
1997.4570,29.05
1997.4572,29.274
1997.4574,28.64
1997.4576,29.511
1997.4578,28.599
1997.4580,29.079
1997.4582,29.237
1997.4584,28.703
1997.4586,29.536
1997.4588,28.73
1997.4590,29.085
1997.4592,29.301
1997.4594,28.674
1997.4596,29.458
1997.4598,28.74
1997.4600,29.063
1997.4602,29.276
1997.4604,28.706
1997.4606,29.475
1997.4608,28.743
1997.4610,29.145
1997.4612,29.154
1997.4614,28.645
1997.4616,29.531
1997.4618,28.719
1997.4620,29.139
1997.4622,29.256
1997.4624,28.624
1997.4626,29.449
1997.4628,28.631
1997.4630,29.172
1997.4632,29.182
1997.4634,28.701
1997.4636,29.499
1997.4638,28.693
1997.4640,29.213
1997.4642,29.2
1997.4644,28.656
1997.4646,29.434
1997.4648,28.635
1997.4650,29.235
1997.4652,29.106
1997.4654,28.641
1997.4656,29.487
1997.4658,28.604
1997.4660,29.228
1997.4662,29.139
1997.4664,28.685
1997.4666,29.592
1997.4668,28.674
1997.4670,29.275
1997.4672,29.17
1997.4674,28.5
1997.4676,29.625
1997.4678,28.686
1997.4680,29
1997.4682,28.722
1997.4684,29.52
1997.4686,28.672
1997.4688,29.304
1997.4690,29.09
1997.4692,28.719
1997.4694,29.559
1997.4696,28.734
1997.4698,29.298
1997.4700,29.099
1997.4702,28.698
1997.4704,29.511
1997.4706,28.704
1997.4708,29.322
1997.4710,29.045
1997.4712,28.656
1997.4714,29.547
1997.4716,28.677
1997.4718,29.378
1997.4720,29.037
1997.4722,28.64
1997.4724,29.526
1997.4726,28.537
1997.4728,29.41
1997.4730,28.914
1997.4732,28.656
1997.4734,29.551
1997.4736,28.76
1997.4738,29.405
1997.4740,29.056
1997.4742,28.694
1997.4744,29.485
1997.4746,28.647
1997.4748,29.425
1997.4750,28.97
1997.4752,28.643
1997.4754,29.531
1997.4756,28.746
1997.4758,29.396
1997.4760,29.015
1997.4762,28.69
1997.4764,29.55
1997.4766,28.744
1997.4768,29.478
1997.4770,29.052
1997.4772,28.668
1997.4774,29.583
1997.4776,28.644
1997.4778,29.492
1997.4780,28.966
1997.4782,28.611
1997.4784,29.503
1997.4786,28.623
1997.4788,29.514
1997.4790,28.887
1997.4792,28.693
1997.4794,29.529
1997.4796,28.659
1997.4798,29.514
1997.4800,28.952
1997.4802,28.577
1997.4804,29.543
1997.4806,28.632
1997.4808,29.414
1997.4810,29.055
1997.4812,28.66
1997.4814,29.533
1997.4816,28.686
1997.4818,29.559
1997.4820,28.908
1997.4822,28.696
1997.4824,29.577
1997.4826,28.645
1997.4828,29.526
1997.4830,28.855
1997.4832,28.646
1997.4834,29.496
1997.4836,28.636
1997.4838,29.519
1997.4840,28.839
1997.4842,28.662
1997.4844,29.566
1997.4846,28.647
1997.4848,29.578
1997.4850,28.824
1997.4852,28.634
1997.4854,29.495
1997.4856,28.621
1997.4858,29.549
1997.4860,28.817
1997.4862,28.687
1997.4864,29.493
1997.4866,28.765
1997.4868,29.541
1997.4870,28.842
1997.4872,28.749
1997.4874,29.545
1997.4876,28.732
1997.4878,29.59
1997.4880,28.825
1997.4882,28.735
1997.4884,29.572
1997.4886,28.664
1997.4888,29.694
1997.4890,28.806
1997.4892,28.644
1997.4894,29.53
1997.4896,28.691
1997.4898,29.571
1997.4900,28.988
1997.4902,28.704
1997.4904,29.516
1997.4906,28.69
1997.4908,29.694
1997.4910,28.839
1997.4912,28.62
1997.4914,29.53
1997.4916,28.703
1997.4918,29.619
1997.4920,28.806
1997.4922,28.724
1997.4924,29.56
1997.4926,28.677
1997.4928,34.531
1997.4930,29.439
1997.4932,29.274
1997.4934,30.107
1997.4936,29.322
1997.4938,30.181
1997.4940,28.813
1997.4942,28.698
1997.4944,29.463
1997.4946,28.725
1997.4948,29.659
1997.4950,28.864
1997.4952,28.637
1997.4954,29.463
1997.4956,28.69
1997.4958,29.659
1997.4960,28.805
1997.4962,28.568
1997.4964,29.511
1997.4966,28.682
1997.4968,29.697
1997.4970,28.82
1997.4972,28.617
1997.4974,29.563
1997.4976,28.695
1997.4978,29.679
1997.4980,28.84
1997.4982,28.654
1997.4984,29.576
1997.4986,28.599
1997.4988,29.759
1997.4990,28.791
1997.4992,28.672
1997.4994,28.723
1997.4996,29.722
1997.4998,28.84
1997.5000,28.734
1997.5002,29.598
1997.5004,28.65
1997.5006,29.735
1997.5008,28.746
1997.5010,28.699
1997.5012,29.456
1997.5014,28.623
1997.5016,29.656
1997.5018,28.796
1997.5020,28.622
1997.5022,29.594
1997.5024,28.689
1997.5026,29.752
1997.5028,28.787
1997.5030,28.751
1997.5032,29.542
1997.5034,28.674
1997.5036,29.769
1997.5038,28.821
1997.5040,28.737
1997.5042,29.508
1997.5044,28.707
1997.5046,29.724
1997.5048,28.788
1997.5050,28.697
1997.5052,29.534
1997.5054,28.741
1997.5056,29.718
1997.5058,28.795
1997.5060,28.765
1997.5062,29.513
1997.5064,28.655
1997.5066,29.686
1997.5068,28.778
1997.5070,28.716
1997.5072,29.521
1997.5074,28.689
1997.5076,29.701
1997.5078,28.743
1997.5080,28.622
1997.5082,29.537
1997.5084,28.669
1997.5086,29.739
1997.5088,28.765
1997.5090,28.662
1997.5092,29.605
1997.5094,28.713
1997.5096,29.78
1997.5098,28.815
1997.5100,28.668
1997.5102,29.547
1997.5104,28.74
1997.5106,29.796
1997.5108,28.772
1997.5110,28.731
1997.5112,29.538
1997.5114,28.752
1997.5116,29.791
1997.5118,28.775
1997.5120,28.722
1997.5122,29.546
1997.5124,28.674
1997.5126,29.8
1997.5128,28.834
1997.5130,28.741
1997.5132,29.549
1997.5134,28.674
1997.5136,29.762
1997.5138,28.831
1997.5140,28.673
1997.5142,29.51
1997.5144,29.796
1997.5146,28.708
1997.5148,28.674
1997.5150,29.49
1997.5152,28.664
1997.5154,29.751
1997.5156,28.773
1997.5158,28.632
1997.5160,29.557
1997.5162,28.707
1997.5164,29.763
1997.5166,28.814
1997.5168,28.711
1997.5170,29.471
1997.5172,28.734
1997.5174,29.775
1997.5176,28.672
1997.5178,28.671
1997.5180,29.569
1997.5182,28.643
1997.5184,29.778
1997.5186,28.792
1997.5188,28.629
1997.5190,29.547
1997.5192,28.596
1997.5194,29.822
1997.5196,28.662
1997.5198,28.791
1997.5200,29.594
1997.5202,28.574
1997.5204,29.922
1997.5206,28.742
1997.5208,28.724
1997.5210,29.458
1997.5212,28.632
1997.5214,29.766
1997.5216,28.759
1997.5218,28.632
1997.5220,29.505
1997.5222,28.62
1997.5224,29.799
1997.5226,28.7
1997.5228,28.673
1997.5230,29.471
1997.5232,28.707
1997.5234,29.805
1997.5236,28.722
1997.5238,28.732
1997.5240,29.557
1997.5242,28.686
1997.5244,29.831
1997.5246,28.77
1997.5248,28.689
1997.5250,29.465
1997.5252,28.659
1997.5254,29.766
1997.5256,28.647
1997.5258,28.721
1997.5260,29.47
1997.5262,28.691
1997.5264,29.764
1997.5266,28.746
1997.5268,28.668
1997.5270,29.505
1997.5272,28.701
1997.5274,29.784
1997.5276,28.835
1997.5278,28.622
1997.5280,29.539
1997.5282,28.59
1997.5284,29.797
1997.5286,28.695
1997.5288,28.584
1997.5290,29.492
1997.5292,28.665
1997.5294,29.823
1997.5296,28.739
1997.5298,29.487
1997.5300,28.678
1997.5302,29.82
1997.5304,28.59
1997.5306,28.773
1997.5308,29.543
1997.5310,28.645
1997.5312,29.802
1997.5314,28.694
1997.5316,28.723
1997.5318,29.514
1997.5320,28.755
1997.5322,29.835
1997.5324,28.713
1997.5326,28.692
1997.5328,29.589
1997.5330,28.716
1997.5332,29.754
1997.5334,28.755
1997.5336,28.705
1997.5338,29.537
1997.5340,28.551
1997.5342,29.836
1997.5344,28.652
1997.5346,28.65
1997.5348,29.497
1997.5350,28.662
1997.5352,29.752
1997.5354,28.828
1997.5356,28.602
1997.5358,29.477
1997.5360,28.653
1997.5362,29.817
1997.5364,28.742
1997.5366,28.581
1997.5368,29.601
1997.5370,28.791
1997.5372,29.837
1997.5374,28.743
1997.5376,28.703
1997.5378,29.584
1997.5380,28.653
1997.5382,29.809
1997.5384,28.728
1997.5386,28.671
1997.5388,29.573
1997.5390,28.688
1997.5392,29.836
1997.5394,28.752
1997.5396,28.665
1997.5398,29.495
1997.5400,28.609
1997.5402,29.772
1997.5404,28.643
1997.5406,28.72
1997.5408,29.594
1997.5410,28.71
1997.5412,29.778
1997.5414,28.782
1997.5416,28.692
1997.5418,29.486
1997.5420,28.758
1997.5422,29.781
1997.5424,28.718
1997.5426,28.638
1997.5428,29.581
1997.5430,28.686
1997.5432,29.784
1997.5434,28.673
1997.5436,28.752
1997.5438,29.546
1997.5440,28.693
1997.5442,29.804
1997.5444,28.815
1997.5446,28.692
1997.5448,29.486
1997.5450,28.668
1997.5452,28.737
1997.5454,28.696
1997.5456,29.528
1997.5458,28.686
1997.5460,29.864
1997.5462,28.746
1997.5464,28.683
1997.5466,29.477
1997.5468,28.647
1997.5470,29.796
1997.5472,28.676
1997.5474,28.722
1997.5476,29.497
1997.5478,28.647
1997.5480,29.855
1997.5482,28.669
1997.5484,28.634
1997.5486,29.5
1997.5488,28.625
1997.5490,29.788
1997.5492,28.676
1997.5494,28.657
1997.5496,29.527
1997.5498,28.649
1997.5500,29.827
1997.5502,28.679
1997.5504,28.707
1997.5506,29.45
1997.5508,28.695
1997.5510,29.883
1997.5512,28.648
1997.5514,28.714
1997.5516,29.483
1997.5518,28.668
1997.5520,29.831
1997.5522,28.696
1997.5524,28.559
1997.5526,29.514
1997.5528,28.62
1997.5530,29.893
1997.5532,28.617
1997.5534,28.7
1997.5536,29.52
1997.5538,28.706
1997.5540,29.874
1997.5542,28.724
1997.5544,28.731
1997.5546,29.489
1997.5548,28.704
1997.5550,29.848
1997.5552,28.69
1997.5554,28.683
1997.5556,29.411
1997.5558,28.712
1997.5560,29.823
1997.5562,28.668
1997.5564,28.683
1997.5566,29.594
1997.5568,28.713
1997.5570,29.826
1997.5572,28.695
1997.5574,28.676
1997.5576,29.491
1997.5578,28.692
1997.5580,29.839
1997.5582,28.734
1997.5584,28.68
1997.5586,29.447
1997.5588,28.623
1997.5590,29.755
1997.5592,28.665
1997.5594,28.68
1997.5596,29.486
1997.5598,28.655
1997.5600,29.839
1997.5602,28.62
1997.5604,28.608
1997.5606,28.676
1997.5608,29.886
1997.5610,28.65
1997.5612,28.618
1997.5614,29.563
1997.5616,28.59
1997.5618,29.838
1997.5620,28.646
1997.5622,28.707
1997.5624,29.418
1997.5626,28.641
1997.5628,29.836
1997.5630,28.622
1997.5632,28.689
1997.5634,29.489
1997.5636,28.608
1997.5638,29.812
1997.5640,28.692
1997.5642,28.699
1997.5644,29.592
1997.5646,28.636
1997.5648,29.85
1997.5650,28.706
1997.5652,28.568
1997.5654,29.504
1997.5656,28.677
1997.5658,29.813
1997.5660,28.585
1997.5662,28.664
1997.5664,29.48
1997.5666,28.697
1997.5668,29.759
1997.5670,28.69
1997.5672,28.631
1997.5674,29.489
1997.5676,28.657
1997.5678,29.847
1997.5680,28.629
1997.5682,28.707
1997.5684,29.538
1997.5686,28.627
1997.5688,29.833
1997.5690,28.737
1997.5692,28.579
1997.5694,29.525
1997.5696,28.731
1997.5698,29.787
1997.5700,28.716
1997.5702,28.593
1997.5704,29.484
1997.5706,28.644
1997.5708,29.813
1997.5710,28.737
1997.5712,28.578
1997.5714,29.462
1997.5716,28.612
1997.5718,29.775
1997.5720,28.63
1997.5722,28.658
1997.5724,29.442
1997.5726,28.694
1997.5728,29.653
1997.5730,28.8
1997.5732,28.62
1997.5734,29.435
1997.5736,28.677
1997.5738,29.817
1997.5740,28.662
1997.5742,28.713
1997.5744,29.378
1997.5746,28.674
1997.5748,29.851
1997.5750,28.691
1997.5752,28.635
1997.5754,29.386
1997.5756,28.656
1997.5758,29.886
1997.5760,28.692
1997.5762,29.354
1997.5764,28.694
1997.5766,29.866
1997.5768,28.629
1997.5770,28.637
1997.5772,29.38
1997.5774,28.671
1997.5776,29.835
1997.5778,28.664
1997.5780,28.701
1997.5782,29.335
1997.5784,28.671
1997.5786,29.83
1997.5788,28.664
1997.5790,28.724
1997.5792,29.339
1997.5794,28.69
1997.5796,29.825
1997.5798,28.657
1997.5800,28.726
1997.5802,29.343
1997.5804,28.69
1997.5806,29.775
1997.5808,28.798
1997.5810,28.668
1997.5812,29.303
1997.5814,28.58
1997.5816,29.821
1997.5818,28.677
1997.5820,28.725
1997.5822,29.303
1997.5824,28.731
1997.5826,29.865
1997.5828,28.707
1997.5830,28.749
1997.5832,29.279
1997.5834,28.71
1997.5836,29.881
1997.5838,28.719
1997.5840,28.719
1997.5842,29.198
1997.5844,28.734
1997.5846,29.796
1997.5848,28.677
1997.5850,28.692
1997.5852,29.279
1997.5854,28.696
1997.5856,29.885
1997.5858,28.683
1997.5860,28.813
1997.5862,29.264
1997.5864,28.692
1997.5866,29.819
1997.5868,28.657
1997.5870,28.803
1997.5872,29.328
1997.5874,28.679
1997.5876,29.865
1997.5878,28.657
1997.5880,28.799
1997.5882,29.264
1997.5884,28.619
1997.5886,29.826
1997.5888,28.648
1997.5890,28.88
1997.5892,29.127
1997.5894,28.637
1997.5896,29.835
1997.5898,28.677
1997.5900,28.873
1997.5902,29.186
1997.5904,28.726
1997.5906,29.908
1997.5908,28.614
1997.5910,28.863
1997.5912,29.095
1997.5914,29.869
1997.5916,28.619
1997.5918,28.841
1997.5920,29.165
1997.5922,28.741
1997.5924,29.817
1997.5926,28.612
1997.5928,28.851
1997.5930,29.113
1997.5932,28.705
1997.5934,29.844
1997.5936,28.653
1997.5938,28.902
1997.5940,29.142
1997.5942,28.737
1997.5944,29.827
1997.5946,28.671
1997.5948,28.923
1997.5950,29.124
1997.5952,28.657
1997.5954,29.82
1997.5956,28.692
1997.5958,28.997
1997.5960,29.056
1997.5962,28.677
1997.5964,29.82
1997.5966,28.687
1997.5968,28.979
1997.5970,29.118
1997.5972,28.598
1997.5974,29.771
1997.5976,28.619
1997.5978,29.011
1997.5980,29.062
1997.5982,28.62
1997.5984,29.811
1997.5986,28.607
1997.5988,28.954
1997.5990,28.993
1997.5992,28.705
1997.5994,29.874
1997.5996,28.731
1997.5998,29.033
1997.6000,28.99
1997.6002,28.656
1997.6004,29.82
1997.6006,28.761
1997.6008,29.019
1997.6010,29.046
1997.6012,28.715
1997.6014,29.829
1997.6016,28.719
1997.6018,29.101
1997.6020,29.061
1997.6022,28.676
1997.6024,29.815
1997.6026,28.771
1997.6028,29.068
1997.6030,29.041
1997.6032,28.646
1997.6034,29.815
1997.6036,28.671
1997.6038,29.134
1997.6040,28.961
1997.6042,28.671
1997.6044,29.823
1997.6046,28.62
1997.6048,29.073
1997.6050,28.9
1997.6052,28.689
1997.6054,29.844
1997.6056,28.648
1997.6058,29.098
1997.6060,28.888
1997.6062,28.741
1997.6064,29.841
1997.6066,28.691
1997.6068,28.884
1997.6070,28.7
1997.6072,29.822
1997.6074,28.644
1997.6076,29.066
1997.6078,28.871
1997.6080,28.672
1997.6082,29.839
1997.6084,28.698
1997.6086,29.182
1997.6088,28.869
1997.6090,28.731
1997.6092,29.816
1997.6094,28.768
1997.6096,29.09
1997.6098,28.932
1997.6100,28.693
1997.6102,29.928
1997.6104,28.706
1997.6106,29.197
1997.6108,28.906
1997.6110,28.661
1997.6112,29.868
1997.6114,28.653
1997.6116,29.185
1997.6118,28.848
1997.6120,28.616
1997.6122,29.85
1997.6124,28.692
1997.6126,29.164
1997.6128,28.876
1997.6130,28.722
1997.6132,29.93
1997.6134,28.642
1997.6136,29.223
1997.6138,28.871
1997.6140,28.689
1997.6142,29.852
1997.6144,28.712
1997.6146,29.274
1997.6148,28.864
1997.6150,28.637
1997.6152,29.85
1997.6154,28.719
1997.6156,29.273
1997.6158,28.921
1997.6160,28.662
1997.6162,29.872
