timestamp;node_id;session_id;f_cnt;collisions_detected
2026-06-09T11:15:29.730748160+00:00;1;1;813;1
2026-06-09T11:15:39.326597459+00:00;1;1;815;1
2026-06-09T11:15:42.216528562+00:00;4;1;657;1
2026-06-09T11:16:03.187239386+00:00;3;1;704;2
2026-06-09T11:16:15.016900209+00:00;2;1;761;1
2026-06-09T11:16:30.609075432+00:00;2;1;764;1
2026-06-09T11:16:41.727344184+00:00;1;1;828;2
2026-06-09T11:16:59.097871055+00:00;3;1;714;1
2026-06-09T11:17:06.230328825+00:00;4;1;671;2
2026-06-09T11:17:10.526500453+00:00;1;1;834;1
2026-06-09T11:17:20.129122174+00:00;1;1;836;1
2026-06-09T11:17:21.477719973+00:00;3;1;718;1
2026-06-09T11:17:27.807799975+00:00;2;1;775;1
2026-06-09T11:17:44.125934292+00:00;1;1;841;1
2026-06-09T11:17:48.616853269+00:00;2;1;779;1
2026-06-09T11:17:58.532052285+00:00;1;1;844;1
2026-06-09T11:17:59.018144100+00:00;2;1;781;1
2026-06-09T11:18:14.615382303+00:00;2;1;784;1
2026-06-09T11:18:17.734124029+00:00;1;1;848;1
2026-06-09T11:18:36.247172103+00:00;4;1;686;2
2026-06-09T11:18:40.615726202+00:00;2;1;789;1
2026-06-09T11:18:51.333768166+00:00;1;1;855;2
2026-06-09T11:19:00.248023609+00:00;4;1;690;1
2026-06-09T11:19:00.922244695+00:00;1;1;857;1
2026-06-09T11:19:06.621469294+00:00;2;1;794;1
2026-06-09T11:19:24.941097907+00:00;1;1;862;1
2026-06-09T11:19:37.828386979+00:00;2;1;800;1
2026-06-09T11:19:48.938864480+00:00;1;1;867;1
2026-06-09T11:19:53.421053194+00:00;2;1;803;1
2026-06-09T11:19:54.253260220+00:00;4;1;699;1
2026-06-09T11:19:58.542186742+00:00;1;1;869;1
2026-06-09T11:20:12.258550052+00:00;4;1;702;1
2026-06-09T11:20:24.619992240+00:00;2;1;809;1
2026-06-09T11:20:32.146945897+00:00;1;1;876;1
2026-06-09T11:20:51.341074276+00:00;1;1;880;1
2026-06-09T11:21:05.748924258+00:00;1;1;883;1
2026-06-09T11:21:06.229124023+00:00;2;1;817;1
2026-06-09T11:21:18.263134929+00:00;4;1;713;1
2026-06-09T11:21:24.977871557+00:00;1;1;887;1
2026-06-09T11:21:39.342571731+00:00;1;1;890;1
2026-06-09T11:21:42.623722436+00:00;2;1;824;1
2026-06-09T11:21:53.762694943+00:00;1;1;893;1
2026-06-09T11:22:12.444008262+00:00;4;1;722;1
